ID,NAME,GLOTTOCODE,PROXY
SISAALA_BURKINA_FASO,SISAALA_BURKINA_FASO,siss1242,
SISAALA_TUMULUNG,SISAALA_TUMULUNG,tumu1242,
SISAALA_WESTERN,SISAALA_WESTERN,west2465,
SISIQA,SISIQA,baba1268,
SISSANO,SISSANO,siss1243,
SITI,SITI,siti1241,
SITU,SITU,situ1238,
SIUSLAW,SIUSLAW,sius1254,
SIVANDI,SIVANDI,siva1239,
SIVISA_TITAN,SIVISA_TITAN,tita1241,
SIWI,SIWI,siwi1239,
SIWU,SIWU,siwu1238,
SJIAGHA,SJIAGHA,eder1237,
SKE,SKE,seke1241,
SKOLT_SAAMI,SKOLT_SAAMI,skol1241,
SKOU,SKOU,nucl1634,
SLAVEY,SLAVEY,sout2959,
SLOVAK,SLOVAK,slov1269,
SLOVENIAN,SLOVENIAN,slov1268,
SLOVIANSKI,SLOVIANSKI,inte1263,
SO,SO,soca1235,
SOA,SOA,cent2074,
SOBEI,SOBEI,sobe1238,
SOBOYO,SOBOYO,tali1262,
SODDO,SODDO,kist1241,
SOGA,SOGA,soga1242,
SOGODNIN_BORACAY,SOGODNIN_BORACAY,atii1237,
SOGOO,SOGOO,okie1245,
SOKORO,SOKORO,soko1263,
SOLON,SOLON,even1259,
SOLOS,SOLOS,solo1257,
SOLTEC,SOLTEC,solt1234,
SOM,SOM,somm1240,
SOMA,SOMA,east2440,
SOMALI,SOMALI,soma1255,
SOMRAI,SOMRAI,somr1248,
SOMYEV,SOMYEV,somy1238,
SONDE_FESHI,SONDE_FESHI,sond1250,
SONGKHLA_THAI,SONGKHLA_THAI,sout2746,
SONGO,SONGO,song1299,
SONGUM,SONGUM,samm1244,
SONGYE,SONGYE,song1303,
SONINKE,SONINKE,soni1259,
SOOR,SOOR,zang1255,
SOQOTRI,SOQOTRI,soqo1240,
SORA,SORA,sora1254,
SORI_HARENGAN,SORI_HARENGAN,sori1242,
SORKHEI,SORKHEI,sork1239,
SOROGAMA,SOROGAMA,jena1242,
SOS_KUNDI,SOS_KUNDI,sosk1235,
SOTA,SOTA,sota1242,
SOTEAPAN_ZOQUE,SOTEAPAN_ZOQUE,high1276,
SOTHO_NORTHERN,SOTHO_NORTHERN,pedi1238,
SOTHO_SUD,SOTHO_SUD,sout2807,
SOUGB,SOUGB,mani1235,
SOUKHNE_SYRIAN_ARABIC,SOUKHNE_SYRIAN_ARABIC,meso1252,
SOUTHEASTERN_POMO,SOUTHEASTERN_POMO,sout2982,
SOUTHEAST_AMBRYM_TOAK,SOUTHEAST_AMBRYM_TOAK,sout2859,
SOUTHEAST_BABAR,SOUTHEAST_BABAR,sout2883,
SOUTHERN_BALOCHI,SOUTHERN_BALOCHI,sout2642,
SOUTHERN_BOBO_MADARE,SOUTHERN_BOBO_MADARE,sout2840,
SOUTHERN_CATANDUANES,SOUTHERN_CATANDUANES,sout2912,
SOUTHERN_DONG,SOUTHERN_DONG,sout2741,
SOUTHERN_EAST_CREE,SOUTHERN_EAST_CREE,sout2978,
SOUTHERN_GONDI,SOUTHERN_GONDI,sout2711,
SOUTHERN_KALINGA,SOUTHERN_KALINGA,sout2908,
SOUTHERN_KURDISH,SOUTHERN_KURDISH,sout2640,
SOUTHERN_MAADI_3,SOUTHERN_MAADI_3,sout2828,
SOUTHERN_NUNI,SOUTHERN_NUNI,sout2795,
SOUTHERN_POMO,SOUTHERN_POMO,sout2984,
SOUTHERN_SAMO,SOUTHERN_SAMO,sout2844,
SOUTHERN_SORSOGON,SOUTHERN_SORSOGON,wara1299,
SOUTHERN_TALYSH,SOUTHERN_TALYSH,shah1254,
SOUTHERN_TATI,SOUTHERN_TATI,take1255,
SOUTHERN_TEPEHUAN,SOUTHERN_TEPEHUAN,sout2976,
SOUTHERN_TOUSSIAN,SOUTHERN_TOUSSIAN,sout2797,
SOUTHERN_UZBEK,SOUTHERN_UZBEK,sout2699,
SOUTHERN_YAMPHU,SOUTHERN_YAMPHU,sout2734,
SOUTHWESTERN_FARS,SOUTHWESTERN_FARS,sout2645,
SOUTHWEST_TANNA_IKITI,SOUTHWEST_TANNA_IKITI,sout2869,
SOUTH_ANDAMAN,SOUTH_ANDAMAN,apuc1241,
SOUTH_BASTAR_GONDI,SOUTH_BASTAR_GONDI,dand1238,
SOUTH_EASTERN_GONDI,SOUTH_EASTERN_GONDI,sout3234,
SOUTH_EFATE_PANGO,SOUTH_EFATE_PANGO,sout2856,
SOUTH_MALO,SOUTH_MALO,malo1243,
SOUTH_SAAMI,SOUTH_SAAMI,sout2674,
SOUTH_WEST_BAY_BENOUR,SOUTH_WEST_BAY_BENOUR,sout2857,
SOWA,SOWA,sowa1244,
SPANISH,SPANISH,stan1288,
SPITIAN,SPITIAN,spit1240,
SPOKANE,SPOKANE,spok1245,
SQUAMISH,SQUAMISH,squa1248,
SRANAN_TONGO,SRANAN_TONGO,sran1240,
SRE,SRE,koho1244,
SRENGE,SRENGE,aruo1240,
STANDARD_ALBANIAN,STANDARD_ALBANIAN,alba1267,
STANDARD_GERMAN,STANDARD_GERMAN,stan1295,
STELLINGWERFS,STELLINGWERFS,stel1238,
STIENG,STIENG,bulo1242,
STOLO,STOLO,halk1245,
ST_LAWRENCE_YUPIK,ST_LAWRENCE_YUPIK,cent2128,
ST_LUCIAN_CREOLE_FRENCH,ST_LUCIAN_CREOLE_FRENCH,sain1246,
SU,SU,souu1238,
SUA,SUA,mans1259,
SUABO,SUABO,suab1238,
SUAU,SUAU,suau1242,
SUBA,SUBA,suba1238,
SUBANON_SIOCON,SUBANON_SIOCON,west2557,
SUBANUN_SINDANGAN,SUBANUN_SINDANGAN,cent2089,
SUBTIABA,SUBTIABA,subt1250,
SUDANESE_ARABIC,SUDANESE_ARABIC,suda1236,
SUDEST,SUDEST,sude1239,
SUENA,SUENA,suen1241,
SUI,SUI,suii1243,
SUKI,SUKI,suki1245,
SUKU,SUKU,suku1259,
SUKUMA,SUKUMA,suku1261,
SUKUR,SUKUR,suku1272,
SUKURUM,SUKURUM,suku1264,
SULKA,SULKA,sulk1246,
SUMARARU,SUMARARU,suma1274,
SUMAU,SUMAU,suma1270,
SUMBAWA,SUMBAWA,sumb1241,
SUMBWA,SUMBWA,sumb1240,
SUMERIAN,SUMERIAN,sume1241,
SUNDANESE,SUNDANESE,sund1252,
SUNGLIK_LIHIR,SUNGLIK_LIHIR,lihi1237,
SUNIA,SUNIA,soni1260,
SUNWAR,SUNWAR,sunw1242,
SURA,SURA,mwag1236,
SURIGAONON,SURIGAONON,suri1273,
SURIN,SURIN,nort2684,
SUROI,SUROI,siro1249,
SURSURUNGA,SURSURUNGA,surs1246,
SURUBU,SURUBU,suru1258,
SURUI_DO_PARA,SURUI_DO_PARA,suru1261,
SURUI_DO_RONDONIA,SURUI_DO_RONDONIA,suru1262,
SUSU,SUSU,susu1250,
SUUNDI,SUUNDI,suun1239,
SUYA,SUYA,suya1243,
SUYONG_HMONG,SUYONG_HMONG,larg1235,
SVAN,SVAN,svan1243,
SWABIAN,SWABIAN,swab1242,
SWAMPY_CREE,SWAMPY_CREE,swam1239,
SWATI,SWATI,swat1243,
SWEDISH,SWEDISH,swed1254,
SWEDISH_ROMANI,SWEDISH_ROMANI,tavr1235,
SYDNEY,SYDNEY,sydn1236,
SYLHETI,SYLHETI,sylh1242,
SYRIAC,SYRIAC,clas1252,
SYRIAN_ARABIC,SYRIAN_ARABIC,nort3139,
S_SIERRA_MIWOK,S_SIERRA_MIWOK,sout2985,
TABAR,TABAR,mand1440,
TABARU,TABARU,taba1263,
TABASARAN,TABASARAN,taba1259,
TABASCO_NAHUATL_CUPILCO,TABASCO_NAHUATL_CUPILCO,taba1265,
TABLA,TABLA,tabl1243,
TABO_WAIA,TABO_WAIA,tabo1241,
TABRIAK,TABRIAK,tabr1243,
TACANA,TACANA,taca1256,
TADAKSAHAK,TADAKSAHAK,tada1238,
TAE,TAE,taee1237,
TAENSA,TAENSA,taen1234,
TAFOTA_BARUGA,TAFOTA_BARUGA,baru1269,
TAGABAWA,TAGABAWA,taga1272,
TAGABILI,TAGABILI,tbol1240,
TAGALOG,TAGALOG,taga1270,
TAGBANWA_ABORLAN,TAGBANWA_ABORLAN,tagb1258,
TAGBANWA_KALAMIAN,TAGBANWA_KALAMIAN,cala1258,
TAGBU,TAGBU,tagb1255,
TAGOI,TAGOI,tago1246,
TAGONO,TAGONO,west2600,
TAHITIAN,TAHITIAN,tahi1242,
TAHOSS,TAHOSS,bero1242,
TAI,TAI,thai1261,
TAIAP,TAIAP,taia1239,
TAIKAT,TAIKAT,taik1255,
TAINO,TAINO,tain1254,
TAIOF,TAIOF,sapo1253,
TAIRORA_SOUTH,TAIRORA_SOUTH,sout2943,
TAITA,TAITA,tait1250,
TAIYANG_AI_CHAM,TAIYANG_AI_CHAM,aich1238,
TAI_DAENG,TAI_DAENG,taid1249,
TAI_KHUEN,TAI_KHUEN,khun1259,
TAJE_PETAPA,TAJE_PETAPA,taje1237,
TAJIK,TAJIK,taji1245,
TAJIKI_ARABIC,TAJIKI_ARABIC,taji1248,
TAJIO,TAJIO,taji1246,
TAKA_KHAM,TAKA_KHAM,west2420,
TAKELMA,TAKELMA,take1257,
TAKIA,TAKIA,taki1248,
TAKUU_MORTLOCK,TAKUU_MORTLOCK,taku1257,
TAKWANE,TAKWANE,takw1238,
TAK_HMONG,TAK_HMONG,hmon1264,
TAL,TAL,tall1250,
TALA,TALA,tala1295,
TALAUD,TALAUD,tala1285,
TALINGA,TALINGA,tali1258,
TALOKI,TALOKI,talo1252,
TALUR,TALUR,galo1243,
TALUTI,TALUTI,telu1263,
TALYSH,TALYSH,taly1247,
TAMAGARIO,TAMAGARIO,tama1336,
TAMAHAQ_TAHAGGART,TAMAHAQ_TAHAGGART,taha1241,
TAMAJEQ_TAYART_AIR,TAMAJEQ_TAYART_AIR,taya1257,
TAMANG,TAMANG,east2347,
TAMASHEQ,TAMASHEQ,tama1365,
TAMBAS,TAMBAS,tamb1267,
TAMBOTALO,TAMBOTALO,tamb1253,
TAMI,TAMI,tami1290,
TAMIL,TAMIL,tami1289,
TAMNIM_CITAK,TAMNIM_CITAK,tamn1235,
TAMPUAN,TAMPUAN,tamp1251,
TAMUAN,TAMUAN,mala1480,
TANACROSS,TANACROSS,tana1290,
TANAHMERAH,TANAHMERAH,tana1288,
TANDA,TANDA,bass1258,
TANDA_PNG,TANDA_PNG,tand1259,
TANDIA,TANDIA,tand1253,
TANEMA,TANEMA,tane1237,
TANGA,TANGA,niwe1234,
TANGALE,TANGALE,nucl1696,
TANGBE,TANGBE,seke1240,
TANGCHANGYA,TANGCHANGYA,tang1330,
TANGKO,TANGKO,tang1353,
TANGMA_DANI,TANGMA_DANI,lowe1415,
TANGOA,TANGOA,tang1347,
TANGU,TANGU,tang1355,
TANGUAT,TANGUAT,tang1356,
TANGUT,TANGUT,tang1334,
TANI,TANI,mian1254,
TANIMUCA,TANIMUCA,tani1257,
TANJONG,TANJONG,kano1244,
TAPACHULTEC,TAPACHULTEC,tapa1260,
TAPARITA,TAPARITA,tapa1262,
TAPE,TAPE,mara1399,
TAPIETE,TAPIETE,tapi1253,
TAPIRAPE,TAPIRAPE,tapi1254,
TAPSHIN,TAPSHIN,surr1238,
TAQUILE,TAQUILE,puno1238,
TARA,TARA,ledo1238,
TARAON,TARAON,diga1241,
TARASCAN,TARASCAN,pure1242,
TARIANA,TARIANA,tari1256,
TARIANG,TARIANG,tali1257,
TARIFIT_GUELAIA,TARIFIT_GUELAIA,tari1263,
TARINDING,TARINDING,kalu1247,
TAROK,TAROK,taro1263,
TARPIA,TARPIA,tarp1240,
TARUMA,TARUMA,taru1236,
TASAWAQ,TASAWAQ,tasa1240,
TASHELHIT_IDA_USEMLAL,TASHELHIT_IDA_USEMLAL,tach1250,
TASMATE,TASMATE,tasm1246,
TATANA,TATANA,tata1257,
TATAR,TATAR,tata1255,
TATUYO,TATUYO,tatu1247,
TAUADE,TAUADE,taua1242,
TAULIL,TAULIL,taul1251,
TAUPE,TAUPE,mama1276,
TAUPOTA,TAUPOTA,taup1242,
TAUSE,TAUSE,taus1252,
TAUSHIRO,TAUSHIRO,taus1253,
TAUSUG,TAUSUG,taus1251,
TAUT_BATU,TAUT_BATU,cent2091,
TAUYA,TAUYA,tauy1241,
TAVETA,TAVETA,tave1240,
TAWALA,TAWALA,tawa1275,
TAWARA,TAWARA,tawa1270,
TAWOYAN,TAWOYAN,tawo1243,
TAY,TAY,tayy1238,
TAZNATIT,TAZNATIT,tazn1238,
TCHITCHEGE,TCHITCHEGE,tchi1245,
TCHUMBULI,TCHUMBULI,tchu1241,
TEANU,TEANU,tean1237,
TEBUL_URE,TEBUL_URE,tebu1239,
TEDAGA,TEDAGA,teda1241,
TEE,TEE,teee1242,
TEFARO,TEFARO,tefa1238,
TEGBO,TEGBO,tafi1243,
TEGEM,TEGEM,lafo1243,
TEGE_EWO,TEGE_EWO,teke1278,
TEHIT,TEHIT,tehi1237,
TEHUELCHE,TEHUELCHE,tehu1242,
TEIWA,TEIWA,teiw1235,
TEKE,TEKE,ibal1241,
TELA_MASBUAR,TELA_MASBUAR,tela1241,
TELEFOL,TELEFOL,tele1256,
TELUGU,TELUGU,telu1262,
TEM,TEM,temm1241,
TEMBE,TEMBE,temb1276,
TEME,TEME,teme1252,
TEMEIN,TEMEIN,nucl1339,
TEMIAR,TEMIAR,temi1246,
TEMKI,TEMKI,tamk1242,
TEMNE,TEMNE,timn1235,
TEMOQ,TEMOQ,temo1243,
TEMUAN,TEMUAN,temu1239,
TEN,TEN,tenn1245,
TENE_KAN,TENE_KAN,tene1248,
TENGGER_NGADAS,TENGGER_NGADAS,teng1272,
TENHARIM,TENHARIM,tenh1241,
TENNET,TENNET,tenn1246,
TEOP,TEOP,teop1238,
TEPECANO,TEPECANO,tepe1278,
TEPEHUA_HUEHUETLA,TEPEHUA_HUEHUETLA,hueh1236,
TEPEHUA_PISA_FLORES,TEPEHUA_PISA_FLORES,pisa1237,
TEPEHUA_TLACHICHILCO,TEPEHUA_TLACHICHILCO,tlac1235,
TEPES,TEPES,sooo1256,
TERA,TERA,tera1251,
TEREBU,TEREBU,tere1276,
TERENA,TERENA,tere1279,
TERESSA,TERESSA,tere1272,
TERIBE,TERIBE,teri1250,
TERIK,TERIK,teri1244,
TERMANU,TERMANU,term1237,
TERNATE,TERNATE,tern1247,
TERNATE_PASAR,TERNATE_PASAR,nort2828,
TESE,TESE,tese1238,
TESHENAWA,TESHENAWA,tesh1239,
TESO,TESO,teso1249,
TESU,TESU,alum1246,
TETELA,TETELA,tete1250,
TETELCINGO_NAHUATL,TETELCINGO_NAHUATL,tete1251,
TETSERRET,TETSERRET,tawa1286,
TETUN,TETUN,tetu1245,
TETUN_DILI,TETUN_DILI,tetu1246,
TEUN,TEUN,teun1241,
TEWA_ARIZONA,TEWA_ARIZONA,tewa1260,
TEXCATEPEC_OTOMI,TEXCATEPEC_OTOMI,texc1235,
TEXISTEPEC_ZOQUE,TEXISTEPEC_ZOQUE,texi1237,
TEXMELUCAN_ZAPOTEC,TEXMELUCAN_ZAPOTEC,texm1235,
THA,THA,thaa1239,
THAKALI,THAKALI,thak1245,
THANGMI,THANGMI,than1259,
THAO,THAO,thao1240,
THARAKA,THARAKA,thar1283,
THAVUNG_SO,THAVUNG_SO,aheu1239,
THAWA,THAWA,sout2771,
THAYORE,THAYORE,thay1249,
THOMPSON,THOMPSON,thom1243,
THULUNG,THULUNG,thul1246,
THURAWAL,THURAWAL,thur1254,
TIANG,TIANG,tian1237,
TIBA,TIBA,gaaa1245,
TIBEA,TIBEA,tibe1274,
TIDONG,TIDONG,sout3241,
TIDORE,TIDORE,tido1248,
TIENE,TIENE,tien1242,
TIEYAXO,TIEYAXO,tiey1235,
TIFAL,TIFAL,tifa1245,
TIGAK,TIGAK,tiga1245,
TIGON_MBEMBE,TIGON_MBEMBE,tigo1236,
TIGRE,TIGRE,tigr1270,
TIGRINYA,TIGRINYA,tigr1271,
TIKAR,TIKAR,tika1246,
TIKOPIA,TIKOPIA,tiko1237,
TIKUNA,TIKUNA,ticu1245,
TILAPA_OTOMI,TILAPA_OTOMI,tila1239,
TILLAMOOK,TILLAMOOK,till1254,
TILQUIAPAN_ZAPOTEC,TILQUIAPAN_ZAPOTEC,tilq1235,
TILUNG,TILUNG,tilu1238,
TIMA,TIMA,tima1241,
TIMBE,TIMBE,timb1251,
TIMUCUA,TIMUCUA,timu1245,
TIMUGON_MURUT,TIMUGON_MURUT,timu1262,
TINANI,TINANI,tina1246,
TINDI,TINDI,tind1238,
TIPAI,TIPAI,kumi1248,
TIPPERA_TONGPAI,TIPPERA_TONGPAI,tipp1239,
TIRANIGE_DIGA,TIRANIGE_DIGA,tira1258,
TIRIYO,TIRIYO,trio1238,
TIRMA,TIRMA,suri1267,
TIRO,TIRO,tira1254,
TIRURAY,TIRURAY,tiru1241,
TIV,TIV,tivv1240,
TIWA,TIWA,tiwa1253,
TIWA_NORTHERN_TAOS,TIWA_NORTHERN_TAOS,nort1550,
TIWA_SOUTHERN,TIWA_SOUTHERN,sout2961,
TIWI,TIWI,tiwi1244,
TLACOAPA_MEPHAA,TLACOAPA_MEPHAA,tlac1237,
TLAPANEC_MALINALTEPEC,TLAPANEC_MALINALTEPEC,mali1285,
TLINGIT,TLINGIT,tlin1245,
TO,TO,tooo1238,
TOABAITA,TOABAITA,toab1237,
TOBA,TOBA,toba1269,
TOBATI,TOBATI,toba1266,
TOBA_BATAK,TOBA_BATAK,bata1289,
TOBELO_2,TOBELO_2,tobe1252,
TOBO,TOBO,tobo1251,
TOCHARIAN_A,TOCHARIAN_A,tokh1242,
TOCHARIAN_B,TOCHARIAN_B,tokh1243,
TOCHO,TOCHO,toch1257,
TOD,TOD,stod1241,
TODA,TODA,toda1252,
TODE,TODE,toma1245,
TODRAH_UnnamedInSource,TODRAH_UnnamedInSource,todr1244,
TOFA,TOFA,kara1462,
TOFAMNA,TOFAMNA,tofa1246,
TOGA,TOGA,loto1240,
TOGOYO,TOGOYO,togo1252,
TOJOLABAL,TOJOLABAL,tojo1241,
TOKANO,TOKANO,toka1244,
TOKELAU,TOKELAU,toke1240,
TOKUWASE,TOKUWASE,toku1246,
TOK_PISIN,TOK_PISIN,tokp1240,
TOLAI,TOLAI,kuan1248,
TOLAKI,TOLAKI,tola1247,
TOLO,TOLO,tali1259,
TOLOMAKO,TOLOMAKO,tolo1255,
TOLOWA,TOLOWA,tolo1259,
TOMADINO,TOMADINO,toma1248,
TOMBULU,TOMBULU,tomb1243,
TOMER,TOMER,badi1247,
TOMINI,TOMINI,tomi1243,
TOMMO_SO,TOMMO_SO,tomm1242,
TOMO_KAN,TOMO_KAN,tomo1243,
TONDANO,TONDANO,tond1251,
TONDI_SONGWAY_KIINI,TONDI_SONGWAY_KIINI,humb1243,
TONGA,TONGA,tong1308,
TONGAN,TONGAN,tong1325,
TONGA_AFRICA,TONGA_AFRICA,gito1238,
TONJON,TONJON,tonj1246,
TONKAWA,TONKAWA,tonk1249,
TONSAWANG,TONSAWANG,tons1239,
TONSEA,TONSEA,tons1240,
TONTEMBOAN,TONTEMBOAN,tont1239,
TOORO,TOORO,toor1238,
TOPOIYO,TOPOIYO,topo1243,
TOPOSA,TOPOSA,topo1242,
TORA,TORA,tora1263,
TORAM,TORAM,tora1267,
TORAU,TORAU,tora1259,
TORO,TORO,toro1249,
TORO_TEGU,TORO_TEGU,toro1253,
TORRES_STRAIT_CREOLE,TORRES_STRAIT_CREOLE,torr1261,
TORWALI,TORWALI,torw1241,
TOTOLI,TOTOLI,toto1304,
TOTONAC_COYUTLA,TOTONAC_COYUTLA,high1243,
TOTONAC_FILOMENA_MATA,TOTONAC_FILOMENA_MATA,filo1235,
TOTONAC_MISANTLA,TOTONAC_MISANTLA,yecu1235,
TOTONAC_TEJERIA,TOTONAC_TEJERIA,toto1252,
TOTONAC_UPPER_NEXACA,TOTONAC_UPPER_NEXACA,uppe1275,
TOTORO,TOTORO,toto1306,
TOURA,TOURA,tour1242,
TOWANGARA,TOWANGARA,gora1262,
TOWEI,TOWEI,towe1240,
TRAVELLER_DANISH,TRAVELLER_DANISH,trav1237,
TREGAMI,TREGAMI,treg1243,
TRING,TRING,trin1273,
TRINITARIO,TRINITARIO,trin1274,
TRIQUI_CHICAHUAXTLA,TRIQUI_CHICAHUAXTLA,chic1273,
TRIQUI_COPALA,TRIQUI_COPALA,copa1237,
TRIQUI_SAN_MARTIN_ITUNYOSO,TRIQUI_SAN_MARTIN_ITUNYOSO,sanm1298,
TROJE,TROJE,chim1302,
TRUKESE,TRUKESE,chuu1238,
TRUMAI,TRUMAI,trum1247,
TSAANGI,TSAANGI,tsaa1242,
TSAKHUR,TSAKHUR,tsak1249,
TSAKONIAN,TSAKONIAN,tsak1248,
TSAMAI,TSAMAI,tsam1247,
TSAT,TSAT,tsat1238,
TSEZ,TSEZ,dido1241,
TSHANGLA,TSHANGLA,tsha1245,
TSHWA,TSHWA,tswa1255,
TSOGO,TSOGO,tsog1243,
TSONGA,TSONGA,tson1249,
TSOTSO,TSOTSO,tsot1241,
TSOU,TSOU,tsou1248,
TSUVADI,TSUVADI,tsuv1239,
TSUVAN,TSUVAN,tsuv1243,
TSWANA,TSWANA,tswa1253,
TTSAKWAMBO,TTSAKWAMBO,tsak1250,
TUAMOTUAN,TUAMOTUAN,tuam1242,
TUBAR,TUBAR,tuba1279,
TUBATULABAL,TUBATULABAL,tuba1278,
TUCANO,TUCANO,tuca1252,
TUGUN,TUGUN,tugu1245,
TUKANG_BESI_NORTHERN,TUKANG_BESI_NORTHERN,tuka1248,
TUKANG_BESI_SOUTHERN,TUKANG_BESI_SOUTHERN,tuka1249,
TUKI,TUKI,tuki1240,
TUKUDEDE,TUKUDEDE,tuku1254,
TULA,TULA,tula1252,
TULAMNI,TULAMNI,tula1254,
TULEHU,TULEHU,tule1244,
TULISHI,TULISHI,tuli1249,
TULU_INDIA,TULU_INDIA,tulu1258,
TUMAK,TUMAK,tuma1260,
TUMBUKA_ZAMBIE,TUMBUKA_ZAMBIE,tumb1250,
TUMLEO,TUMLEO,tuml1238,
TUMPISA,TUMPISA,pana1305,
TUMZABT,TUMZABT,tumz1238,
TUNEBO,TUNEBO,cent2150,
TUNEN,TUNEN,tune1261,
TUNGAK,TUNGAK,tung1290,
TUNGGARE,TUNGGARE,tung1293,
TUNIA,TUNIA,tuni1251,
TUNICA,TUNICA,tuni1252,
TUNISIAN_ARABIC_MAGHRIB,TUNISIAN_ARABIC_MAGHRIB,tuni1259,
TUNJUNG,TUNJUNG,tunj1244,
TUNNI,TUNNI,tunn1238,
TUPARI,TUPARI,tupa1250,
TUPINAMBA,TUPINAMBA,tupi1273,
TUPURI,TUPURI,tupu1244,
TUR,TUR,butm1237,
TURI,TURI,turi1246,
TURIWARA,TURIWARA,turi1247,
TURKA,TURKA,turk1306,
TURKANA,TURKANA,turk1308,
TURKISH,TURKISH,nucl1301,
TURKMEN,TURKMEN,turk1304,
TUROYO,TUROYO,turo1239,
TUSCARORA,TUSCARORA,tusc1257,
TUTELO,TUTELO,tute1247,
TUTONG_2,TUTONG_2,tuto1241,
TUTRUGBU,TUTRUGBU,nyan1302,
TUTSA,TUTSA,tuts1235,
TUTUBA,TUTUBA,tutu1241,
TUTUTNI,TUTUTNI,tutu1242,
TUVAN,TUVAN,tuvi1240,
TUWARI,TUWARI,tuwa1242,
TUWULI,TUWULI,tuwu1238,
TUXA,TUXA,tuxa1239,
TUXINAWA,TUXINAWA,tuxi1238,
TUYUCA,TUYUCA,tuyu1244,
TWANA,TWANA,twan1247,
TWENDI,TWENDI,twen1242,
TWENTS,TWENTS,twen1241,
TWI_FANTE,TWI_FANTE,akan1250,
TYAP,TYAP,tyap1238,
TYARAITY,TYARAITY,tyar1236,
TZELTAL_OXCHUC,TZELTAL_OXCHUC,tzel1254,
TZOTZIL_HUIXTAN,TZOTZIL_HUIXTAN,tzot1259,
TZUTUJIL_WESTERN,TZUTUJIL_WESTERN,tzut1248,
U,U,uuuu1243,
UAB_METO,UAB_METO,uabm1237,
UARE,UARE,uare1241,
UARIPI,UARIPI,tair1256,
UA_POU,UA_POU,nort2845,
UBAGHARA,UBAGHARA,ubag1245,
UBANG,UBANG,uban1243,
UBI,UBI,ubii1238,
UBIR,UBIR,ubir1237,
UBYKH,UBYKH,ubyk1235,
UCHUMATAQU,UCHUMATAQU,uruu1244,
UDA,UDA,udaa1238,
UDEHE,UDEHE,udih1248,
UDI,UDI,udii1243,
UDMURT,UDMURT,udmu1245,
UDUK,UDUK,uduk1239,
UFIM,UFIM,ufim1240,
UGARITIC,UGARITIC,ugar1238,
UGHELE,UGHELE,ughe1237,
UHAMI,UHAMI,uham1238,
UILTA,UILTA,orok1265,
UJIR,UJIR,ujir1237,
UKAAN,UKAAN,ukaa1243,
UKAWANI_ABOH_NDONI,UKAWANI_ABOH_NDONI,ukwu1241,
UKPET,UKPET,ukpe1249,
UKRAINIAN,UKRAINIAN,ukra1253,
UKUE,UKUE,ukue1238,
UKURIGUMA,UKURIGUMA,ukur1240,
UKWA,UKWA,ukwa1238,
ULAU,ULAU,ulau1237,
ULCHA,ULCHA,ulch1241,
ULINGAN,ULINGAN,mauw1238,
ULITHIAN,ULITHIAN,ulit1238,
ULLATAN,ULLATAN,ulla1237,
ULTERIOR_MIXE_C,ULTERIOR_MIXE_C,ulte1235,
ULWA,ULWA,ulwa1239,
ULWA_PNG,ULWA_PNG,yaul1241,
UMA,UMA,umaa1242,
UMANAKAINA_GWOIDEN,UMANAKAINA_GWOIDEN,uman1240,
UMATILLA_SAHAPTIN,UMATILLA_SAHAPTIN,umat1237,
UMBUGARLA,UMBUGARLA,umbu1235,
UMBUNDU,UMBUNDU,umbu1257,
UMBUYKAMU,UMBUYKAMU,umbu1256,
UMBU_UNGU,UMBU_UNGU,umbu1258,
UME,UME,wipi1242,
UMEDA,UMEDA,umed1238,
UMIRAY_DUMAGET_AGTA,UMIRAY_DUMAGET_AGTA,umir1236,
UMON,UMON,umon1238,
UMOTINA,UMOTINA,umot1240,
UNA,UNA,unaa1239,
UNAMI_UnnamedInSource,UNAMI_UnnamedInSource,unam1242,
UNCUNWEE,UNCUNWEE,ghul1238,
UNEME,UNEME,unem1238,
UNGGUMI,UNGGUMI,ungg1243,
UNUA,UNUA,unua1237,
UPCOUNTRY_SRI_LANKA_MALAY,UPCOUNTRY_SRI_LANKA_MALAY,sril1245,
UPPER_KUSKOKWIM,UPPER_KUSKOKWIM,uppe1438,
UPPER_PIMA,UPPER_PIMA,toho1245,
UPPER_SORBIAN,UPPER_SORBIAN,uppe1395,
UPPER_TANANA,UPPER_TANANA,uppe1437,
UPPER_TAROMI,UPPER_TAROMI,uppe1235,
URA,URA,urav1235,
URADHI_ANGKAMUTHI,URADHI_ANGKAMUTHI,angg1238,
URADHI_ATAMPAYA,URADHI_ATAMPAYA,atam1239,
URADHI_YADHAYKENU,URADHI_YADHAYKENU,yadh1237,
URAK_LAWOI,URAK_LAWOI,urak1238,
URARINA,URARINA,urar1246,
URAT_3,URAT_3,urat1244,
URA_PNG,URA_PNG,urap1240,
URDU,URDU,urdu1245,
URHOBO,URHOBO,urho1239,
URI,URI,urip1239,
URIGINA,URIGINA,urig1240,
URIMO,URIMO,urim1251,
URI_PAPUA_NEW_GUINEA,URI_PAPUA_NEW_GUINEA,urii1240,
URMI,URMI,assy1241,
URNINGANGG,URNINGANGG,urni1239,
URUANGNIRIN,URUANGNIRIN,urua1244,
URUAVA,URUAVA,urua1242,
URUBU_KAAPOR,URUBU_KAAPOR,urub1250,
URUEWAUWAU,URUEWAUWAU,urue1240,
USAKADE,USAKADE,usag1244,
